Entity,Number ID,Coat color,Gender,Father,Mum,D.O.B,D.O.D,Cause of death,Censored,Lifespan (days),Code,Name Treatment,Drug Treatment,Cage,Position,,Blood,Batch,Current Age,month,Dead age or alive,month,1,1.5,2,3,4,4.5,5,6,8,10,12,14,15,17,18,Pups total,Pups euthanized,Weaning date,Weaning days,Males,Females,Dead
MOU004908,96,Agouti,Female,MOU004207,MOU004257,07-Aug-23,,,,183,,,,62,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.0,,22.9,,29.7,,,,,,,,,,12,1,29-Aug-2023,22,7,4,0
MOU004909,97,Black,Female,MOU004207,MOU004257,07-Aug-23,,,,183,,,,57,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.9,,25.3,,35.5,,,,,,,,,,12,1,29-Aug-2023,22,7,4,0
MOU004910,98,Light,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,7,,,,E_2023_32_RIT,183,6.0,183,6.0,,27.4,,40.9,,45.9,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004911,99,Brown,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,8,,,,E_2023_32_RIT,183,6.0,183,6.0,,23.9,,29.1,,34.2,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004912,100,Brown,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,9,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.1,,34.3,,39.9,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004913,101,Agouti,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,10,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.3,,33.5,,37.0,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004914,102,Agouti,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,11,,,,E_2023_32_RIT,183,6.0,183,6.0,,23.4,,32.2,,41.2,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004915,103,Agouti,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,12,,,,E_2023_32_RIT,183,6.0,183,6.0,,31.4,,45.3,,52.7,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004916,104,Agouti,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,7,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.5,,28.0,,30.3,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004917,105,Agouti,Male,MOU004209,MOU004259,07-Aug-23,,,,183,,,,8,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.9,,32.4,,40.3,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004918,106,Light,Female,MOU004209,MOU004259,07-Aug-23,,,,183,,,,58,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.5,,25.5,,35.8,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004919,107,Agouti,Female,MOU004209,MOU004259,07-Aug-23,,,,183,,,,59,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.2,,28.2,,36.7,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004920,108,Black,Female,MOU004209,MOU004259,07-Aug-23,,,,183,,,,60,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.5,,28.8,,33.7,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU004921,109,Light,Male,MOU004212,MOU004262,07-Aug-23,,,,183,,,,9,,,,E_2023_32_RIT,183,6.0,183,6.0,,24.8,,34.8,,43.0,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004922,110,Brown,Male,MOU004212,MOU004262,07-Aug-23,,,,183,,,,10,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.5,,34.1,,35.3,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004923,111,Agouti,Male,MOU004212,MOU004262,07-Aug-23,,,,183,,,,11,,,,E_2023_32_RIT,183,6.0,183,6.0,,23.4,,33.0,,40.0,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004924,112,Agouti,Male,MOU004212,MOU004262,07-Aug-23,,,,183,,,,12,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.0,,31.0,,39.1,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004925,113,Light,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,61,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.0,,25.1,,30.0,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004926,114,Agouti,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,62,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.2,,21.1,,24.5,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004927,115,Agouti,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,57,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.1,,26.5,,33.4,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004928,116,Agouti,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,58,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.0,,35.0,,48.3,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004929,117,Agouti,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,59,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.2,,23.1,,24.5,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004930,118,Black,Female,MOU004212,MOU004262,07-Aug-23,,,,183,,,,60,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.2,,21.7,,26.5,,,,,,,,,,10,0,29-Aug-2023,22,4,6,0
MOU004931,119,Light,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,13,,,,E_2023_32_RIT,183,6.0,183,6.0,,23.2,,28.2,,35.5,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004932,120,Light,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,14,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.1,,35.1,,41.6,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004933,121,Agouti,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,15,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.1,,35.1,,40.7,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004934,122,Agouti,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,16,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.7,,31.8,,38.3,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004935,123,Agouti,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,17,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.9,,35.0,,42.0,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004936,124,Agouti,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,18,,,,E_2023_32_RIT,183,6.0,183,6.0,,24.6,,31.7,,35.1,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004937,125,Black,Male,MOU004216,MOU004266,07-Aug-23,,,,183,,,,13,,,,E_2023_32_RIT,183,6.0,183,6.0,,30.9,,37.4,,45.6,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004938,126,Agouti,Female,MOU004216,MOU004266,07-Aug-23,,,,183,,,,61,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.2,,30.7,,39.8,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004939,127,Agouti,Female,MOU004216,MOU004266,07-Aug-23,,,,183,,,,62,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.4,,26.5,,32.0,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004940,128,Agouti,Female,MOU004216,MOU004266,07-Aug-23,,,,183,,,,63,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.3,,28.2,,30.1,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004941,129,Agouti,Female,MOU004216,MOU004266,07-Aug-23,,,,183,,,,64,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.1,,22.2,,26.5,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004942,130,Agouti,Male,MOU004221,MOU004271,06-Aug-23,,,,184,,,,14,,,,E_2023_32_RIT,184,6.0,184,6.0,,24.3,,29.9,,33.5,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004943,131,Agouti,Male,MOU004221,MOU004271,06-Aug-23,,,,184,,,,15,,,,E_2023_32_RIT,184,6.0,184,6.0,,27.0,,32.3,,33.1,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004944,132,Agouti,Male,MOU004221,MOU004271,06-Aug-23,,,,184,,,,16,,,,E_2023_32_RIT,184,6.0,184,6.0,,26.7,,35.7,,41.1,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004945,133,Light,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,65,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.2,,32.1,,39.5,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004946,134,Light,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,66,,,,E_2023_32_RIT,184,6.0,184,6.0,,20.6,,25.8,,33.2,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004947,135,Light,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,67,,,,E_2023_32_RIT,184,6.0,184,6.0,,20.6,,25.2,,28.1,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004948,136,Agouti,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,68,,,,E_2023_32_RIT,184,6.0,184,6.0,,20.3,,23.4,,21.3,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004949,137,Agouti,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,63,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.1,,24.7,,38.2,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004950,138,Agouti,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,64,,,,E_2023_32_RIT,184,6.0,184,6.0,,18.1,,21.3,,24.9,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004951,139,Black,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,65,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.0,,31.2,,33.4,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004952,140,Black,Female,MOU004221,MOU004271,06-Aug-23,,,,184,,,,66,,,,E_2023_32_RIT,184,6.0,184,6.0,,19.3,,29.9,,38.7,,,,,,,,,,11,0,29-Aug-2023,23,3,8,0
MOU004953,141,Light,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,17,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.1,,37.7,,45.6,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004954,142,Brown,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,18,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.2,,38.4,,45.4,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004955,143,Agouti,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,13,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.9,,36.2,,41.9,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004956,144,Agouti,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,14,,,,E_2023_32_RIT,183,6.0,183,6.0,,27.5,,35.1,,44.0,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004957,145,Black,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,15,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.8,,31.6,,41.3,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004958,146,Black,Male,MOU004222,MOU004272,07-Aug-23,,,,183,,,,16,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.1,,35.5,,42.0,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004959,147,Light,Female,MOU004222,MOU004272,07-Aug-23,,,,183,,,,67,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.2,,31.3,,40.2,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004960,148,Agouti,Female,MOU004222,MOU004272,07-Aug-23,,,,183,,,,68,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.0,,31.2,,42.2,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004961,149,Agouti,Female,MOU004222,MOU004272,07-Aug-23,,,,183,,,,63,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.8,,27.8,,34.0,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004962,150,Agouti,Female,MOU004222,MOU004272,07-Aug-23,,,,183,,,,64,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.7,,33.9,,40.5,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004963,151,Agouti,Female,MOU004222,MOU004272,07-Aug-23,,,,183,,,,65,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.3,,24.5,,32.4,,,,,,,,,,12,1,29-Aug-2023,22,6,5,0
MOU004964,152,Light,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,17,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.9,,36.0,,44.5,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004965,153,Light,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,18,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.7,,40.1,,46.7,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004966,154,Agouti,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,13,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.5,,33.6,,41.5,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004967,155,Agouti,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,14,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.5,,41.1,,36.2,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004968,156,Agouti,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,15,,,,E_2023_32_RIT,183,6.0,183,6.0,,27.2,,39.7,,42.0,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004969,157,Black,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,16,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.1,,33.5,,42.1,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004970,158,Black,Male,MOU004223,MOU004273,07-Aug-23,,,,183,,,,17,,,,E_2023_32_RIT,183,6.0,183,6.0,,28.1,,38.3,,47.2,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004971,159,Light,Female,MOU004223,MOU004273,07-Aug-23,,,,183,,,,66,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.7,,27.3,,34.9,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004972,160,Light,Female,MOU004223,MOU004273,07-Aug-23,,,,183,,,,67,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.8,,29.4,,32.6,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004973,161,Agouti,Female,MOU004223,MOU004273,07-Aug-23,,,,183,,,,68,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.3,,28.4,,41.6,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004974,162,Agouti,Female,MOU004223,MOU004273,07-Aug-23,,,,183,,,,63,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.1,,26.8,,36.7,,,,,,,,,,13,2,29-Aug-2023,22,7,4,0
MOU004975,163,Agouti,Male,MOU004224,MOU004274,07-Aug-23,,,,183,,,,18,,,,E_2023_32_RIT,183,6.0,183,6.0,,23.0,,31.3,,34.5,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004976,164,Agouti,Male,MOU004224,MOU004274,07-Aug-23,,,,183,,,,13,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.1,,30.3,,32.6,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004977,165,Agouti,Male,MOU004224,MOU004274,07-Aug-23,,,,183,,,,14,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.0,,38.8,,38.8,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004978,166,Agouti,Male,MOU004224,MOU004274,07-Aug-23,,,,183,,,,15,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.2,,39.2,,45.0,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004979,167,Light,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,64,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.0,,25.9,,29.2,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004980,168,Brown,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,65,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.3,,25.2,,37.0,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004981,169,Agouti,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,66,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.8,,21.2,,25.7,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004982,170,Agouti,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,67,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.4,,35.1,,46.3,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004983,171,Agouti,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,68,,,,E_2023_32_RIT,183,6.0,183,6.0,,20.0,,27.3,,39.4,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004984,172,Agouti,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,63,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.8,,32.1,,36.7,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004985,173,Black,Female,MOU004224,MOU004274,07-Aug-23,,,,183,,,,64,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.9,,28.2,,37.7,,,,,,,,,,11,0,29-Aug-2023,22,4,7,0
MOU004986,174,Brown,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,16,,,,E_2023_32_RIT,183,6.0,183,6.0,,29.8,,40.4,,45.5,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004987,175,Agouti,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,17,,,,E_2023_32_RIT,183,6.0,183,6.0,,29.7,,40.6,,50.0,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004988,176,Agouti,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,18,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.9,,32.4,,38.1,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004989,177,Black,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,19,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.7,,29.2,,39.8,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004990,178,Black,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,20,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.5,,33.9,,39.7,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004991,179,Black,Male,MOU004228,MOU004278,07-Aug-23,,,,183,,,,21,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.9,,28.0,,31.7,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004992,180,Light,Female,MOU004228,MOU004278,07-Aug-23,,,,183,,,,65,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.3,,27.3,,35.0,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004993,181,Agouti,Female,MOU004228,MOU004278,07-Aug-23,,,,183,,,,66,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.4,,25.4,,28.5,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004994,182,Agouti,Female,MOU004228,MOU004278,07-Aug-23,,,,183,,,,67,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.0,,31.1,,41.3,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004995,183,Black,Female,MOU004228,MOU004278,07-Aug-23,,,,183,,,,68,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.7,,25.5,,36.8,,,,,,,,,,12,2,29-Aug-2023,22,6,4,0
MOU004996,184,Agouti,Male,MOU004232,MOU004282,07-Aug-23,,,,183,,,,22,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.1,,31.6,,35.7,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU004997,185,Agouti,Male,MOU004232,MOU004282,07-Aug-23,,,,183,,,,23,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.8,,41.0,,47.0,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU004998,186,Agouti,Male,MOU004232,MOU004282,07-Aug-23,,,,183,,,,24,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.2,,31.8,,42.0,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU004999,187,Agouti,Male,MOU004232,MOU004282,07-Aug-23,,,,183,,,,19,,,,E_2023_32_RIT,183,6.0,183,6.0,,22.6,,28.5,,30.5,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005000,188,Black,Male,MOU004232,MOU004282,07-Aug-23,,,,183,,,,20,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.2,,33.6,,37.2,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005001,189,Light,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,69,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.4,,23.8,,32.4,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005002,190,Brown,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,70,,,,E_2023_32_RIT,183,6.0,183,6.0,,17.4,,21.1,,26.8,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005003,191,Agouti,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,71,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.8,,29.5,,37.7,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005004,192,Agouti,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,72,,,,E_2023_32_RIT,183,6.0,183,6.0,,21.5,,29.8,,35.7,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005005,193,Agouti,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,73,,,,E_2023_32_RIT,183,6.0,183,6.0,,18.7,,21.3,,25.7,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005006,194,Black,Female,MOU004232,MOU004282,07-Aug-23,,,,183,,,,74,,,,E_2023_32_RIT,183,6.0,183,6.0,,19.5,,23.2,,27.2,,,,,,,,,,13,2,29-Aug-2023,22,5,6,0
MOU005007,195,Light,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,21,,,,E_2023_32_RIT,184,6.0,184,6.0,,23.1,,31.4,,38.7,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005008,196,Agouti,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,22,,,,E_2023_32_RIT,184,6.0,184,6.0,,25.9,,33.5,,36.5,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005009,197,Agouti,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,23,,,,E_2023_32_RIT,184,6.0,184,6.0,,26.4,,32.2,,41.5,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005010,198,Agouti,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,24,,,,E_2023_32_RIT,184,6.0,184,6.0,,26.6,,31.7,,38.4,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005011,199,Agouti,Female,MOU004233,MOU004283,06-Aug-23,,,,184,,,,69,,,,E_2023_32_RIT,184,6.0,184,6.0,,19.2,,26.4,,34.3,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005012,200,Black,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,19,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.3,,33.5,,36.0,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005013,201,Light,Female,MOU004233,MOU004283,06-Aug-23,,,,184,,,,70,,,,E_2023_32_RIT,184,6.0,184,6.0,,18.4,,24.5,,27.5,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005014,202,Brown,Female,MOU004233,MOU004283,06-Aug-23,,,,184,,,,71,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.1,,29.5,,34.1,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005015,203,Agouti,Female,MOU004233,MOU004283,06-Aug-23,,,,184,,,,72,,,,E_2023_32_RIT,184,6.0,184,6.0,,22.1,,33.3,,42.8,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005016,204,Agouti,Female,MOU004233,MOU004283,06-Aug-23,,,,184,,,,73,,,,E_2023_32_RIT,184,6.0,184,6.0,,21.1,,24.2,,29.0,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005017,205,Black,Male,MOU004233,MOU004283,06-Aug-23,,,,184,,,,20,,,,E_2023_32_RIT,184,6.0,184,6.0,,26.6,,29.0,,38.2,,,,,,,,,,11,0,29-Aug-2023,23,6,5,0
MOU005018,206,Light,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,21,,,,E_2023_32_RIT,183,6.0,183,6.0,,24.1,,32.4,,38.9,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005019,207,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,22,,,,E_2023_32_RIT,183,6.0,183,6.0,,24.9,,35.2,,40.0,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005020,208,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,23,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.6,,33.4,,41.7,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005021,209,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,24,,,,E_2023_32_RIT,183,6.0,183,6.0,,28.3,,36.6,,36.1,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005022,210,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,19,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.5,,40.5,,44.4,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005023,211,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,20,,,,E_2023_32_RIT,183,6.0,183,6.0,,26.5,,33.5,,38.3,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005024,212,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,21,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.0,,34.2,,43.3,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
MOU005025,213,Agouti,Male,MOU004234,MOU004284,07-Aug-23,,,,183,,,,22,,,,E_2023_32_RIT,183,6.0,183,6.0,,25.5,,36.6,,40.5,,,,,,,,,,13,2,29-Aug-2023,22,8,3,0
